strategy,sell_time,symbol,tax,sell_value,pnl,brokerage,traded_qty,buy_value,buy_time,net_pnl,date
MEAN_REVERSION,09:43:06,SYNGENE,1.67,4586.4,-9.9,0.0,6,4596.3,15:10:23,-11.57,2023-06-30T00:00:00.000000Z
MEAN_REVERSION,09:17:05,RECLTD,1.77,4895.2,117.45,0.0,29,4777.75,15:10:24,115.68,2023-06-30T00:00:00.000000Z
MEAN_REVERSION,10:27:37,BIOCON,1.75,4816.8,75.6,0.0,18,4741.2,15:10:23,73.85,2023-07-03T00:00:00.000000Z
MEAN_REVERSION,09:15:46,RBLBANK,1.8,4962.6,-12.15,0.0,27,4974.75,15:10:23,-13.95,2023-07-03T00:00:00.000000Z
MEAN_REVERSION,09:15:46,IBULHSGFIN,1.83,5012.0,-64.0,0.0,40,5076.0,15:10:23,-65.83,2023-07-03T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,MOTHERSON,2.53,6988.2,121.6,0.0,76,6866.6,13:00:11,119.07,2023-07-05T00:00:00.000000Z
MEAN_REVERSION,11:39:23,FEDERALBNK,1.79,4928.4,-9.25,0.0,37,4937.65,15:10:23,-11.04,2023-07-05T00:00:00.000000Z
MEAN_REVERSION,09:31:02,PNB,1.81,4979.4,-68.8,0.0,86,5048.2,15:10:23,-70.61,2023-07-05T00:00:00.000000Z
MEAN_REVERSION,09:37:17,HEROMOTOCO,1.12,3067.4,-92.35,0.0,1,3159.75,12:48:22,-93.47,2023-07-05T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,IOC,2.53,6954.45,-46.15,0.0,71,7000.6,15:10:23,-48.68,2023-07-06T00:00:00.000000Z
MEAN_REVERSION,09:16:04,EXIDEIND,1.81,4984.0,16.0,0.0,20,4968.0,15:10:24,14.19,2023-07-06T00:00:00.000000Z
MEAN_REVERSION,09:20:00,BHEL,1.81,4987.3,42.4,0.0,53,4944.9,15:10:23,40.59,2023-07-06T00:00:00.000000Z
MEAN_REVERSION,09:17:11,HINDPETRO,1.82,4979.3,-149.6,0.0,17,5128.9,10:44:40,-151.42,2023-07-06T00:00:00.000000Z
MEAN_REVERSION,09:57:17,HEROMOTOCO,1.15,3167.2,-12.25,0.0,1,3179.45,15:10:23,-13.4,2023-07-06T00:00:00.000000Z
MEAN_REVERSION,09:23:01,MOTHERSON,1.79,4930.2,-18.9,0.0,54,4949.1,15:10:23,-20.69,2023-07-06T00:00:00.000000Z
MEAN_REVERSION,09:44:55,APOLLOTYRE,1.67,4587.0,-9.35,0.0,11,4596.35,15:10:23,-11.02,2023-07-07T00:00:00.000000Z
MEAN_REVERSION,09:22:41,GAIL,1.79,4928.0,59.4,0.0,44,4868.6,15:10:23,57.61,2023-07-07T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,TITAN,2.32,6385.3,51.8,0.0,2,6333.5,12:55:21,49.48,2023-07-07T00:00:00.000000Z
MEAN_REVERSION,09:16:05,HINDPETRO,1.77,4876.8,-15.2,0.0,16,4892.0,15:10:23,-16.97,2023-07-07T00:00:00.000000Z
MEAN_REVERSION,09:18:29,TATAPOWER,1.77,4874.1,82.95,0.0,21,4791.15,15:10:23,81.18,2023-07-07T00:00:00.000000Z
MEAN_REVERSION,09:15:51,IOC,1.81,4980.0,17.5,0.0,50,4962.5,15:10:23,15.69,2023-07-07T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,ONGC,2.5,6883.9,8.2,0.0,41,6875.7,15:10:23,5.7,2023-07-12T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,SIEMENS,1.4,3842.5,13.85,0.0,1,3828.65,15:10:23,12.45,2023-07-12T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,VBL,2.45,6743.2,7.6,0.0,8,6735.6,15:10:23,5.15,2023-07-12T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,ZOMATO,2.53,6959.8,53.4,0.0,89,6906.4,15:10:23,50.87,2023-07-12T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,ADANIPORTS,2.41,6630.3,50.4,0.0,9,6579.9,15:10:23,47.99,2023-07-17T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,HDFCBANK,2.45,6744.0,38.0,0.0,4,6706.0,15:10:23,35.55,2023-07-18T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,HAVELLS,2.43,6676.0,-105.62,0.0,5,6781.62,11:04:00,-108.05,2023-07-18T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,JSWSTEEL,2.37,6522.4,-44.2,0.0,8,6566.6,14:00:21,-46.57,2023-07-31T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,SIEMENS,1.44,3955.95,-40.95,0.0,1,3996.9,15:10:23,-42.39,2023-07-31T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,VEDL,2.44,6738.0,114.0,0.0,24,6624.0,15:10:23,111.56,2023-07-31T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,HINDALCO,2.54,6988.5,15.75,0.0,15,6972.75,15:10:23,13.21,2023-08-01T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,HINDALCO,2.5,6859.5,-60.0,0.0,15,6919.5,12:00:19,-62.5,2023-08-04T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ZOMATO,2.52,6913.1,-120.45,0.0,73,7033.55,10:24:06,-122.97,2023-08-04T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,TECHM,2.54,6979.5,-47.4,0.0,6,7026.9,12:31:16,-49.94,2023-08-04T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,DABUR,2.48,6821.4,-18.6,0.0,12,6840.0,15:10:23,-21.08,2023-08-04T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,HDFCAMC,1.82,5003.5,45.8,0.0,2,4957.7,11:08:54,43.98,2023-08-08T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ADANITRANS,2.4,6608.4,18.8,0.0,8,6589.6,15:10:23,16.4,2023-08-08T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,MUTHOOTFIN,2.47,6779.25,-55.25,0.0,5,6834.5,15:10:23,-57.72,2023-08-08T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,BERGEPAINT,2.32,6403.5,152.55,0.0,9,6250.95,15:10:23,150.23,2023-08-09T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ONGC,2.52,6936.15,-27.3,0.0,39,6963.45,15:10:23,-29.82,2023-08-10T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,LICI,2.41,6621.0,2.5,0.0,10,6618.5,15:10:24,0.09,2023-08-11T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,POWERGRID,2.48,6834.8,-9.8,0.0,28,6844.6,15:10:24,-12.28,2023-08-11T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ADANITRANS,2.46,6770.4,-61.6,0.0,8,6832.0,10:18:30,-64.06,2023-08-18T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,SBIN,2.49,6846.0,-37.2,0.0,12,6883.2,14:19:30,-39.69,2023-08-18T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,HAVELLS,2.34,6433.0,-2.0,0.0,5,6435.0,15:10:23,-4.34,2023-08-18T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,BANKBARODA,2.51,6910.2,5.4,0.0,36,6904.8,15:10:23,2.89,2023-08-18T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ADANIPORTS,2.37,6517.6,-68.4,0.0,8,6586.0,11:28:46,-70.77,2023-08-18T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,ADANITRANS,2.39,6611.5,119.7,0.0,7,6491.8,10:45:16,117.31,2023-08-22T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,ADANIENT,1.96,5398.0,59.8,0.0,2,5338.2,11:20:40,57.84,2023-08-22T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,HAVELLS,2.38,6530.0,-30.0,0.0,5,6560.0,10:31:59,-32.38,2023-08-22T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,HINDALCO,2.52,6916.5,-42.0,0.0,15,6958.5,11:01:16,-44.52,2023-08-23T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,CHOLAFIN,2.4,6619.1,72.0,0.0,6,6547.1,12:53:55,69.6,2023-08-24T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,KOTAKBANK,1.96,5392.05,51.6,0.0,3,5340.45,15:10:23,49.64,2023-08-24T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,BAJAJFINSV,2.16,5961.0,79.3,0.0,4,5881.7,15:10:23,77.14,2023-08-24T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ICICIBANK,2.48,6848.45,70.0,0.0,7,6778.45,15:10:23,67.52,2023-08-24T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,AXISBANK,2.52,6936.65,79.8,0.0,7,6856.85,15:06:28,77.28,2023-08-24T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,DMART,1.35,3723.0,-16.85,0.0,1,3739.85,15:10:23,-18.2,2023-08-30T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,HINDALCO,2.51,6932.25,82.5,0.0,15,6849.75,15:10:23,79.99,2023-08-30T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,HDFCBANK,2.31,6370.0,45.0,0.0,4,6325.0,15:10:23,42.69,2023-08-30T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,TORNTPHARM,2.08,5728.2,-36.6,0.0,3,5764.8,11:34:47,-38.68,2023-09-06T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,GODREJCP,2.23,6153.4,63.4,0.0,6,6090.0,15:10:23,61.17,2023-09-07T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,BAJAJFINSV,2.25,6197.5,27.3,0.0,4,6170.2,15:10:23,25.05,2023-09-08T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,TATAMOTORS,2.53,6960.8,-23.1,0.0,11,6983.9,15:10:23,-25.63,2023-09-11T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,LT,2.16,5967.9,79.6,0.0,2,5888.3,15:06:46,77.44,2023-09-12T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ICICIBANK,2.51,6911.45,-12.25,0.0,7,6923.7,15:10:23,-14.76,2023-09-12T00:00:00.000000Z
INTRADAY_GAP_UP,10:25:49,VEDL,2.49,6852.7,-17.4,0.0,29,6870.1,15:10:23,-19.89,2023-09-14T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:50,SBIN,2.39,6578.55,6.05,0.0,11,6572.5,15:10:23,3.66,2023-09-14T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,BERGEPAINT,2.4,6629.62,80.21,0.0,9,6549.41,12:20:40,77.81,2023-09-14T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:49,DLF,2.55,6995.95,-42.03,0.0,13,7037.98,10:32:13,-44.58,2023-09-14T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,BEL,2.55,6980.0,-140.0,0.0,50,7120.0,11:04:04,-142.55,2023-09-18T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,HAL,1.45,4006.5,17.5,0.0,1,3989.0,15:10:23,16.05,2023-09-18T00:00:00.000000Z
SWING_STOCHASTIC_RSI,12:22:50,SIEMENS,1.37,3753.35,-60.6,0.0,1,3813.95,09:36:41,-61.97,2023-09-21T00:00:00.000000Z
SWING_STOCHASTIC_RSI,10:17:57,PIDILITIND,0.91,2487.35,-21.55,0.0,1,2508.9,15:10:23,-22.46,2023-09-21T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,TATACONSUM,0.32,879.1,4.1,0.0,1,875.0,09:15:08,3.78,2023-09-22T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,JINDALSTEL,0.25,683.95,-7.05,0.0,1,691.0,09:15:14,-7.3,2023-09-22T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,CANFINHOME,0.28,771.0,-0.1,0.0,1,771.1,14:38:04,-0.38,2023-09-25T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,GRASIM,0.7,1937.85,8.05,0.0,1,1929.8,11:34:00,7.35,2023-09-25T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,TATACHEM,0.38,1045.55,5.65,0.0,1,1039.9,09:44:08,5.27,2023-09-25T00:00:00.000000Z
MEAN_REVERSION,09:17:21,ESCORTS,1.18,3267.4,52.0,0.0,1,3215.4,15:10:24,50.82,2023-09-26T00:00:00.000000Z
MEAN_REVERSION,09:16:24,MCX,1.39,3842.6,37.2,0.0,2,3805.4,15:10:24,35.81,2023-09-26T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,IEX,1.77,4869.2,-3.7,0.0,37,4872.9,09:26:33,-5.47,2023-09-26T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:24,TATACHEM,1.51,4152.4,-42.4,0.0,4,4194.8,09:17:04,-43.91,2023-09-26T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,NTPC,1.75,4803.0,-2.0,0.0,20,4805.0,09:33:30,-3.75,2023-09-26T00:00:00.000000Z
MEAN_REVERSION,09:21:13,TRENT,1.58,4357.2,50.0,0.0,2,4307.2,15:10:24,48.42,2023-09-26T00:00:00.000000Z
MEAN_REVERSION,09:26:55,PNB,1.79,4941.0,82.35,0.0,61,4858.65,15:10:23,80.56,2023-09-26T00:00:00.000000Z
MEAN_REVERSION,09:21:34,RAMCOCEM,1.67,4569.0,-85.0,0.0,5,4654.0,15:10:24,-86.67,2023-09-26T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,LUPIN,1.62,4442.4,-20.0,0.0,4,4462.4,14:19:19,-21.62,2023-09-26T00:00:00.000000Z
MEAN_REVERSION,09:16:18,COLPAL,1.51,4177.2,76.1,0.0,2,4101.1,15:10:24,74.59,2023-09-27T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,HINDALCO,1.73,4749.5,5.0,0.0,10,4744.5,10:24:42,3.27,2023-09-27T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:24,SUNPHARMA,1.65,4558.2,38.2,0.0,4,4520.0,09:21:13,36.55,2023-09-27T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,HDFCLIFE,1.65,4537.4,-5.6,0.0,7,4543.0,14:56:20,-7.25,2023-09-27T00:00:00.000000Z
MEAN_REVERSION,09:15:46,MANAPPURAM,1.78,4903.8,6.6,0.0,33,4897.2,15:10:24,4.82,2023-09-28T00:00:00.000000Z
MEAN_REVERSION,09:16:05,RBLBANK,1.79,4958.0,140.0,0.0,20,4818.0,15:10:24,138.21,2023-09-28T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:24,BIOCON,1.75,4812.3,20.7,0.0,18,4791.6,09:19:17,18.95,2023-09-28T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,GLENMARK,1.69,4657.5,-21.9,0.0,6,4679.4,11:24:39,-23.59,2023-09-28T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,TATAPOWER,2.47,6812.0,57.2,0.0,26,6754.8,13:17:50,54.73,2023-09-28T00:00:00.000000Z
SWING_STOCHASTIC_RSI,09:38:41,INDIGO,1.73,4762.9,79.7,0.0,2,4683.2,15:10:23,77.97,2023-09-28T00:00:00.000000Z
SWING_STOCHASTIC_RSI,09:39:10,OFSS,1.51,4130.6,-53.8,0.0,1,4184.4,09:19:06,-55.31,2023-09-28T00:00:00.000000Z
SWING_STOCHASTIC_RSI,13:19:26,TATAMOTORS,1.8,4934.8,-42.0,0.0,8,4976.8,09:22:51,-43.8,2023-09-28T00:00:00.000000Z
SWING_STOCHASTIC_RSI,12:32:39,IBULHSGFIN,1.75,4785.3,-148.2,0.0,26,4933.5,09:23:33,-149.95,2023-09-28T00:00:00.000000Z
MEAN_REVERSION,14:33:07,MCX,1.53,4235.0,126.5,0.0,2,4108.5,15:10:23,124.97,2023-09-29T00:00:00.000000Z
MEAN_REVERSION,10:35:06,BHEL,1.78,4895.1,46.25,0.0,37,4848.85,15:10:24,44.47,2023-10-03T00:00:00.000000Z
MEAN_REVERSION,09:34:52,LALPATHLAB,0.92,2549.6,30.15,0.0,1,2519.45,15:10:24,29.23,2023-10-03T00:00:00.000000Z
MEAN_REVERSION,09:28:45,SYNGENE,1.77,4873.2,12.9,0.0,6,4860.3,15:10:24,11.13,2023-10-03T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:24,ADANIPORTS,1.81,4989.9,-6.9,0.0,6,4996.8,09:52:09,-8.71,2023-10-03T00:00:00.000000Z
MEAN_REVERSION,12:05:57,RBLBANK,1.76,4850.7,-7.6,0.0,19,4858.3,15:10:24,-9.36,2023-10-03T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:24,HAVELLS,1.52,4167.45,-21.75,0.0,3,4189.2,10:48:57,-23.27,2023-10-03T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:24,HDFCAMC,0.97,2661.75,7.1,0.0,1,2654.65,09:20:01,6.13,2023-10-03T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:24,OFSS,1.49,4098.05,-50.65,0.0,1,4148.7,11:58:46,-52.14,2023-10-03T00:00:00.000000Z
SWING_STOCHASTIC_RSI,14:54:20,COLPAL,1.45,3965.3,-62.1,0.0,2,4027.4,09:20:47,-63.55,2023-10-03T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:24,BANKBARODA,1.82,5010.55,55.2,0.0,23,4955.35,12:18:44,53.38,2023-10-03T00:00:00.000000Z
SWING_STOCHASTIC_RSI,09:35:36,CONCOR,1.55,4245.3,-66.9,0.0,6,4312.2,09:17:43,-68.45,2023-10-03T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,MPHASIS,1.75,4840.4,66.5,0.0,2,4773.9,09:25:34,64.75,2023-10-04T00:00:00.000000Z
MEAN_REVERSION,09:16:43,MGL,1.63,4480.8,-11.8,0.0,4,4492.6,15:10:23,-13.43,2023-10-04T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,COLPAL,1.45,3996.0,-9.2,0.0,2,4005.2,09:15:41,-10.65,2023-10-05T00:00:00.000000Z
MEAN_REVERSION,09:22:45,RAMCOCEM,1.74,4805.5,106.0,0.0,5,4699.5,15:10:23,104.26,2023-10-05T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,WIPRO,2.51,6912.62,-27.84,0.0,17,6940.46,11:03:15,-30.35,2023-10-05T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,INFY,2.12,5826.6,-24.0,0.0,4,5850.6,10:36:46,-26.12,2023-10-05T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,BEL,2.53,6972.5,25.0,0.0,50,6947.5,15:10:23,22.47,2023-10-05T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,TCS,1.3,3591.1,1.35,0.0,1,3589.75,15:10:23,0.05,2023-10-05T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,JINDALSTEL,2.5,6880.5,59.0,0.0,10,6821.5,12:15:31,56.5,2023-10-06T00:00:00.000000Z
MEAN_REVERSION,11:32:34,BSOFT,1.69,4666.5,54.0,0.0,9,4612.5,15:10:23,52.31,2023-10-06T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:24,SBIN,1.73,4757.2,2.4,0.0,8,4754.8,09:15:16,0.67,2023-10-06T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,BHARATFORG,1.58,4368.6,58.0,0.0,4,4310.6,09:19:16,56.42,2023-10-06T00:00:00.000000Z
MEAN_REVERSION,09:15:46,INDIGO,1.83,5044.0,-22.0,0.0,2,5066.0,15:10:23,-23.83,2023-10-06T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:24,TRENT,1.5,4139.9,23.1,0.0,2,4116.8,09:15:37,21.6,2023-10-06T00:00:00.000000Z
MEAN_REVERSION,09:15:47,MCX,1.51,4120.9,-124.3,0.0,2,4245.2,09:18:59,-125.81,2023-10-09T00:00:00.000000Z
SWING_STOCHASTIC_RSI,12:51:40,BALRAMCHIN,1.71,4672.8,-96.25,0.0,11,4769.05,09:16:27,-97.96,2023-10-09T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:24,RBLBANK,1.78,4887.0,-100.0,0.0,20,4987.0,10:09:27,-101.78,2023-10-09T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:24,JUBLFOOD,1.76,4836.15,-14.4,0.0,9,4850.55,14:51:27,-16.16,2023-10-09T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:24,TVSMOTOR,1.66,4582.95,31.95,0.0,3,4551.0,10:13:57,30.29,2023-10-09T00:00:00.000000Z
MEAN_REVERSION,09:31:28,CHAMBLFERT,1.77,4879.0,45.9,0.0,17,4833.1,15:10:31,44.13,2023-10-11T00:00:00.000000Z
MEAN_REVERSION,10:38:40,CHOLAFIN,1.38,3815.1,29.25,0.0,3,3785.85,15:10:31,27.87,2023-10-11T00:00:00.000000Z
MEAN_REVERSION,11:19:27,DLF,1.65,4539.2,8.0,0.0,8,4531.2,15:10:30,6.35,2023-10-11T00:00:00.000000Z
MEAN_REVERSION,09:31:27,BSOFT,1.78,4900.5,40.05,0.0,9,4860.45,15:10:31,38.27,2023-10-11T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,IOC,2.52,6945.4,38.5,0.0,77,6906.9,15:10:31,35.98,2023-10-11T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,MOTHERSON,2.53,6938.65,-51.1,0.0,73,6989.75,13:34:34,-53.63,2023-10-11T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,WIPRO,2.43,6676.8,-62.4,0.0,16,6739.2,15:10:31,-64.83,2023-10-11T00:00:00.000000Z
MEAN_REVERSION,09:16:38,GODREJPROP,1.26,3480.0,16.5,0.0,2,3463.5,15:10:31,15.24,2023-10-11T00:00:00.000000Z
MEAN_REVERSION,09:15:47,NMDC,1.77,4880.0,65.6,0.0,32,4814.4,15:10:31,63.83,2023-10-11T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:32,BANDHANBNK,1.72,4732.9,-65.55,0.0,19,4798.45,09:15:16,-67.27,2023-10-11T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:31,IRCTC,1.8,4938.85,-43.05,0.0,7,4981.9,09:16:12,-44.85,2023-10-11T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:30,POWERGRID,1.8,4962.5,-3.75,0.0,25,4966.25,12:16:11,-5.55,2023-10-11T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:31,SUNTV,1.81,4988.0,32.4,0.0,8,4955.6,09:26:17,30.59,2023-10-11T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:30,TATACOMM,1.34,3670.7,-15.1,0.0,2,3685.8,11:41:46,-16.44,2023-10-11T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,AWL,2.43,6688.0,66.5,0.0,19,6621.5,14:14:58,64.07,2023-10-11T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,ADANIENSOL,2.33,6410.4,62.4,0.0,8,6348.0,15:04:57,60.07,2023-10-11T00:00:00.000000Z
SWING_STOCHASTIC_RSI,10:47:34,PIIND,1.26,3477.1,-13.85,0.0,1,3490.95,15:10:23,-15.11,2023-10-12T00:00:00.000000Z
MEAN_REVERSION,09:16:31,HEROMOTOCO,1.13,3131.9,47.9,0.0,1,3084.0,15:10:23,46.77,2023-10-12T00:00:00.000000Z
MEAN_REVERSION,09:30:17,GRASIM,1.45,3999.8,-6.2,0.0,2,4006.0,15:10:23,-7.65,2023-10-12T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ZOMATO,2.52,6968.8,167.4,0.0,62,6801.4,15:04:07,164.88,2023-10-12T00:00:00.000000Z
MEAN_REVERSION,11:31:55,RAMCOCEM,1.81,4966.0,-33.0,0.0,5,4999.0,15:10:23,-34.81,2023-10-12T00:00:00.000000Z
MEAN_REVERSION,09:15:59,GAIL,1.8,4962.8,83.6,0.0,38,4879.2,15:10:23,81.8,2023-10-13T00:00:00.000000Z
SWING_STOCHASTIC_RSI,09:15:16,ASTRAL,1.4,3844.45,-27.45,0.0,2,3871.9,15:10:24,-28.85,2023-10-13T00:00:00.000000Z
MEAN_REVERSION,10:57:27,NMDC,1.81,4978.6,24.8,0.0,31,4953.8,15:10:23,22.99,2023-10-13T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,CONCOR,1.81,4991.7,59.62,0.0,7,4932.08,09:56:07,57.81,2023-10-13T00:00:00.000000Z
SWING_STOCHASTIC_RSI,09:15:42,GODREJCP,1.77,4863.75,-61.25,0.0,5,4925.0,10:31:01,-63.02,2023-10-13T00:00:00.000000Z
SWING_STOCHASTIC_RSI,09:15:26,ITC,1.79,4912.05,-32.45,0.0,11,4944.5,15:10:23,-34.24,2023-10-16T00:00:00.000000Z
MEAN_REVERSION,09:17:48,METROPOLIS,1.71,4722.0,133.65,0.0,3,4588.35,15:10:23,131.94,2023-10-16T00:00:00.000000Z
MEAN_REVERSION,09:29:18,TATAMOTORS,1.71,4716.6,48.65,0.0,7,4667.95,15:10:23,46.94,2023-10-16T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,HDFCBANK,2.24,6149.6,-14.4,0.0,4,6164.0,15:10:23,-16.64,2023-10-17T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,TATASTEEL,2.51,6925.5,35.1,0.0,54,6890.4,15:10:23,32.59,2023-10-17T00:00:00.000000Z
MEAN_REVERSION,09:16:07,NMDC,1.76,4840.1,43.5,0.0,29,4796.6,15:10:23,41.74,2023-10-17T00:00:00.000000Z
SWING_STOCHASTIC_RSI,15:10:23,BANKBARODA,1.81,4984.8,21.6,0.0,24,4963.2,09:15:56,19.79,2023-10-17T00:00:00.000000Z
SWING_STOCHASTIC_RSI,12:30:56,GRANULES,1.79,4921.0,-65.8,0.0,14,4986.8,09:31:34,-67.59,2023-10-18T00:00:00.000000Z
SWING_STOCHASTIC_RSI,10:31:51,ABB,1.54,4247.2,107.2,0.0,1,4140.0,10:35:11,105.66,2023-10-18T00:00:00.000000Z
SWING_STOCHASTIC_RSI,10:42:10,MOTHERSON,1.79,4934.25,12.75,0.0,51,4921.5,15:10:23,10.96,2023-10-18T00:00:00.000000Z
SWING_STOCHASTIC_RSI,12:33:44,JSWSTEEL,1.72,4724.7,15.6,0.0,6,4709.1,15:10:23,13.88,2023-10-18T00:00:00.000000Z
SWING_STOCHASTIC_RSI,09:15:21,BERGEPAINT,1.66,4562.8,-50.0,0.0,8,4612.8,15:10:23,-51.66,2023-10-19T00:00:00.000000Z
MEAN_REVERSION,12:50:05,CIPLA,1.78,4890.8,-1.0,0.0,4,4891.8,15:10:23,-2.78,2023-10-19T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ICICIGI,2.49,6857.0,7.25,0.0,5,6849.75,15:10:23,4.76,2023-10-19T00:00:00.000000Z
SWING_STOCHASTIC_RSI,09:19:51,MUTHOOTFIN,1.81,4968.0,-42.8,0.0,4,5010.8,15:10:23,-44.61,2023-10-19T00:00:00.000000Z
SWING_STOCHASTIC_RSI,12:02:09,FEDERALBNK,1.75,4793.25,-82.5,0.0,33,4875.75,09:16:08,-84.25,2023-10-20T00:00:00.000000Z
